timestamp,method,url,route,statusCode,responseTimeMs,ip,forwardedFor,protocol,host,referer,origin,userAgent,acceptLanguage,contentLength,cookiesPresent,isAuthenticated,userId,userRole,queryCount,paramsCount,bodyKeysCount
"2026-01-09T13:39:32.408Z","GET","/user/refresh-token","/refresh-token","200","7.51","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:39:32.501Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","81.02","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:32.502Z","GET","/public/website-data","/website-data","304","80.30","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:33.500Z","GET","/public/website-data","/website-data","304","81.42","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:33.504Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","86.94","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:35.500Z","GET","/public/products-grouped-by-category","/products-grouped-by-category","304","80.93","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:35.501Z","GET","/public/website-data","/website-data","304","80.82","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
"2026-01-09T13:39:38.389Z","OPTIONS","/user/refresh-token","","204","0.50","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","0","false","false","","","0","0","0"
"2026-01-09T13:39:38.396Z","GET","/user/refresh-token","/refresh-token","200","4.59","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","521","false","true","","ADMIN","0","0","0"
"2026-01-09T13:39:44.505Z","GET","/public/website-data","/website-data","304","81.60","::1","","http","localhost:4000","http://localhost:5173/","http://localhost:5173","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36","en-US,en;q=0.9","","false","false","","","0","0","0"
